,class,anno_key,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
28426,1,Walking,283.5885464,-6.674919434,1.310674438,7.012916565,9.770026391
28427,1,Walking,283.5985194,-6.692133636,1.298250275,7.03342392,9.79485367
28428,1,Walking,283.6084924,-6.686146088,1.309925995,7.014114075,9.778458563
28429,1,Walking,283.6184664,-6.686146088,1.308279419,6.997348938,9.766219161
28430,1,Walking,283.6284394,-6.680607605,1.303788757,6.976542206,9.746923835
28431,1,Walking,283.6384124,-6.663842468,1.31396759,6.966213684,9.729411101
28432,1,Walking,283.6483864,-6.647825775,1.330283661,6.952891388,9.71112459
28433,1,Walking,283.6583594,-6.650969238,1.347797241,6.97250061,9.7297335
28434,1,Walking,283.6683344,-6.654711456,1.350791016,7.005432129,9.756326165
28435,1,Walking,283.6783074,-6.657555542,1.353036346,7.028334503,9.775031409
28436,1,Walking,283.6882804,-6.651268616,1.345701599,7.021299133,9.764677594
28437,1,Walking,283.6982544,-6.654561768,1.335971832,7.009623413,9.757193933
28438,1,Walking,283.7082274,-6.662046204,1.329684906,7.008126526,9.760366744
28439,1,Walking,283.7182014,-6.674769745,1.325044556,7.003336487,9.764989307
28440,1,Walking,283.7281744,-6.672823792,1.321601715,6.991511078,9.754713507
28441,1,Walking,283.7381474,-6.666536865,1.306632843,6.973099365,9.735199942
28442,1,Walking,283.7481214,-6.653963013,1.321452026,6.973249054,9.728702976
28443,1,Walking,283.7580944,-6.655759277,1.314117279,6.989864502,9.740854251
28444,1,Walking,283.7680684,-6.676116943,1.306782532,7.010222168,9.768389472
28445,1,Walking,283.7780414,-6.671027527,1.307381287,6.993906097,9.753285426
28446,1,Walking,283.7880144,-6.661597137,1.307830353,6.988517303,9.743031908
28447,1,Walking,283.7979884,-6.652915192,1.320553894,6.976691895,9.730332622
28448,1,Walking,283.8079614,-6.647526398,1.306632843,6.979086914,9.726487071
28449,1,Walking,283.8179344,-6.637646942,1.293609924,6.997648315,9.73133421
28450,1,Walking,283.8279084,-6.632707214,1.293160858,7.009024658,9.736092474
28451,1,Walking,283.8378814,-6.633156281,1.31052475,7.02399353,9.749498576
28452,1,Walking,283.8478554,-6.635850677,1.323248291,7.025490417,9.754128145
28453,1,Walking,283.8578284,-6.614145813,1.318308563,7.029532013,9.74162115
28454,1,Walking,283.8678014,-6.622977448,1.311422882,7.033124542,9.74928208
28455,1,Walking,283.8777754,-6.658753052,1.305285645,7.038812714,9.776893537
28456,1,Walking,283.8877484,-6.677314453,1.30812973,7.036118317,9.787987161
28457,1,Walking,283.8977224,-6.66713562,1.305884399,7.003635864,9.757404714
28458,1,Walking,283.9076954,-6.636449432,1.299447784,6.963070221,9.706460349
28459,1,Walking,283.9176684,-6.631958771,1.310824127,6.952142944,9.697083507
28460,1,Walking,283.9276424,-6.632707214,1.317260742,6.983876953,9.721240566
28461,1,Walking,283.9376154,-6.655908966,1.3151651,7.011868744,9.75689944
28462,1,Walking,283.9475894,-6.659351807,1.313817902,7.007228394,9.755733377
28463,1,Walking,283.9575624,-6.673721924,1.322649536,7.002737732,9.763518928
28464,1,Walking,283.9675354,-6.683601379,1.327738953,7.014114075,9.77912135
28465,1,Walking,283.9775094,-6.692133636,1.307081909,6.995552673,9.768872654
28466,1,Walking,283.9874824,-6.664740601,1.314117279,6.977889404,9.738409112
28467,1,Walking,283.9974564,-6.652166748,1.331780548,6.96905777,9.725879295
28468,1,Walking,284.0074294,-6.666087799,1.352437592,6.985673218,9.750150988
28469,1,Walking,284.0174024,-6.669081573,1.354233856,7.015760651,9.774021479
28470,1,Walking,284.0273764,-6.663543091,1.360221405,7.015760651,9.771074982
28471,1,Walking,284.0373494,-6.686295776,1.336121521,7.012018433,9.780601946
28472,1,Walking,284.0473234,-6.707701263,1.332079926,7.010072479,9.793304311
28473,1,Walking,284.0572964,-6.700216827,1.346300354,6.986122284,9.772990062
28474,1,Walking,284.0672694,-6.67881134,1.362915802,6.94675415,9.732494728
28475,1,Walking,284.0772434,-6.658603363,1.36785553,6.931934967,9.708746051
28476,1,Walking,284.0872164,-6.673871613,1.353036346,6.939269714,9.722383135
28477,1,Walking,284.0971904,-6.679559784,1.337917786,6.95259201,9.733708367
28478,1,Walking,284.1071634,-6.674320679,1.3350737,6.980134735,9.749423533
28479,1,Walking,284.1171364,-6.680757294,1.334624634,6.989565125,9.760520558
28480,1,Walking,284.1271104,-6.677314453,1.336121521,6.997798004,9.764267813
28481,1,Walking,284.1370834,-6.672075348,1.329984283,7.005581818,9.765430059
28482,1,Walking,284.1470564,-6.66249527,1.332229614,7.009773102,9.762202513
28483,1,Walking,284.1570304,-6.665339355,1.322799225,7.011719055,9.764258836
28484,1,Walking,284.1670034,-6.67417099,1.30229187,7.018305359,9.772263434
28485,1,Walking,284.1769774,-6.678212585,1.311871948,7.011269989,9.771255713
28486,1,Walking,284.1869504,-6.678511963,1.323098602,7.01231781,9.773725647
28487,1,Walking,284.1969234,-6.666237488,1.325942688,6.999294891,9.756381257
28488,1,Walking,284.2068974,-6.664890289,1.329984283,6.988217926,9.748067016
28489,1,Walking,284.2168704,-6.668632507,1.318607941,6.975045319,9.73964289
28490,1,Walking,284.2268444,-6.640940094,1.306483154,6.968009949,9.714018026
28491,1,Walking,284.2368174,-6.635401611,1.29884903,6.962920532,9.705556433
28492,1,Walking,284.2467904,-6.643484802,1.288969574,6.98312851,9.724269467
28493,1,Walking,284.2567644,-6.668033752,1.285227356,7.015012207,9.7634461
28494,1,Walking,284.2667374,-6.667584686,1.299298096,7.03686676,9.780713414
28495,1,Walking,284.2767114,-6.664441223,1.296004944,7.038213959,9.7791033
28496,1,Walking,284.2866844,-6.665039978,1.32220047,7.023544464,9.772468922
28497,1,Walking,284.2966574,-6.656058655,1.338516541,7.00647995,9.756305891
28498,1,Walking,284.3066314,-6.653214569,1.340612183,7.007228394,9.755191176
28499,1,Walking,284.3166044,-6.661148071,1.352138214,6.99944458,9.756607802
28500,1,Walking,284.3265784,-6.650669861,1.349593506,6.989415436,9.741906403
28501,1,Walking,284.3365514,-6.645430756,1.346300354,6.98312851,9.733363157
28502,1,Walking,284.3465244,-6.648125153,1.337169342,6.971303101,9.72546435
28503,1,Walking,284.3564984,-6.662195892,1.33267868,6.975494385,9.737474441
28504,1,Walking,284.3664714,-6.683152313,1.327888641,6.983577576,9.756954896
28505,1,Walking,284.3764454,-6.701264648,1.346599731,6.974596252,9.765514406
28506,1,Walking,284.3864184,-6.706204376,1.334924011,6.978488159,9.770081691
28507,1,Walking,284.3963914,-6.701863403,1.350042572,6.976542206,9.767790394
28508,1,Walking,284.4063654,-6.690037994,1.361568604,6.964567108,9.75272641
28509,1,Walking,284.4163384,-6.680607605,1.355131989,6.973398743,9.751676302
28510,1,Walking,284.4263124,-6.663992157,1.351240082,6.983577576,9.747050681
28511,1,Walking,284.4362854,-6.658004608,1.355581055,6.99480423,9.751610717
28512,1,Walking,284.4462584,-6.656807098,1.355431366,7.003037109,9.756679952
28513,1,Walking,284.4562324,-6.658004608,1.349294128,6.993007965,9.749450262
28514,1,Walking,284.4662054,-6.654412079,1.335522766,6.980434113,9.736081428
28515,1,Walking,284.4761794,-6.663243713,1.338217163,6.983427887,9.744634781
28516,1,Walking,284.4861524,-6.665339355,1.321152649,6.992259521,9.75007109
28517,1,Walking,284.4961254,-6.668632507,1.30348938,7.010371857,9.762943083
28518,1,Walking,284.5060994,-6.66713562,1.290316772,7.00064209,9.753184322
28519,1,Walking,284.5160724,-6.672524414,1.295406189,7.010072479,9.764311313
28520,1,Walking,284.5260464,-6.676865387,1.304836578,7.002288666,9.762949168
28521,1,Walking,284.5360194,-6.678212585,1.31052475,7.003635864,9.765598485
28522,1,Walking,284.5459924,-6.687193909,1.301543427,7.00767746,9.773439571
28523,1,Walking,284.5559664,-6.682254181,1.302142181,7.004234619,9.767671053
28524,1,Walking,284.5659394,-6.681655426,1.305585022,6.985822906,9.754526804
28525,1,Walking,284.5759124,-6.693630524,1.31636261,6.968459015,9.751765027
28526,1,Walking,284.5858864,-6.685247955,1.319206696,6.981931,9.75603439
28527,1,Walking,284.5958594,-6.679260406,1.325643311,6.993906097,9.761381678
28528,1,Walking,284.6058334,-6.677464142,1.314416656,6.991960144,9.757239629
28529,1,Walking,284.6158064,-6.672823792,1.318607941,6.992259521,9.75484482
28530,1,Walking,284.6257794,-6.659950562,1.340013428,6.990313568,9.74756694
28531,1,Walking,284.6357534,-6.645281067,1.35258728,6.990463257,9.739395739
28532,1,Walking,284.6457264,-6.64842453,1.342408447,7.009324036,9.753677902
28533,1,Walking,284.6557004,-6.663543091,1.340163116,7.013814697,9.76690536
28534,1,Walking,284.6656725,-6.647376709,1.346000977,7.002887421,9.748834185
28535,1,Walking,284.6756455,-6.645281067,1.34555191,6.986271973,9.73541301
28536,1,Walking,284.6856195,-6.64378418,1.331331482,6.968459015,9.71965703
28537,1,Walking,284.6955925,-6.659052429,1.325493622,6.975045319,9.734021255
28538,1,Walking,284.7055665,-6.678961029,1.331181793,6.99944458,9.765899335
28539,1,Walking,284.7155395,-6.695127411,1.339115295,7.022796021,9.794775381
28540,1,Walking,284.7255125,-6.706204376,1.330882416,7.006030884,9.789223355
28541,1,Walking,284.7354865,-6.683751068,1.328487396,6.986870728,9.759803772
28542,1,Walking,284.7454595,-6.672524414,1.322799225,6.972799988,9.741268886
28543,1,Walking,284.7554335,-6.6753685,1.313069458,6.975195007,9.743615417
28544,1,Walking,284.7654065,-6.67177597,1.32220047,6.984326019,9.748929102
28545,1,Walking,284.7753795,-6.648574219,1.332828369,6.979835358,9.731293451
28546,1,Walking,284.7853535,-6.628964996,1.333277435,6.970554657,9.711304643
28547,1,Walking,284.7953265,-6.635401611,1.330283661,6.989864502,9.729152837
28548,1,Walking,284.8053005,-6.669830017,1.317709808,7.024442596,9.775775437
28549,1,Walking,284.8152735,-6.684499512,1.313817902,7.052733765,9.805595584
28550,1,Walking,284.8252465,-6.688840485,1.321751404,7.021748199,9.787367449
28551,1,Walking,284.8352205,-6.673422546,1.307381287,6.993157654,9.75438713
28552,1,Walking,284.8451935,-6.665039978,1.295705566,6.984326019,9.74076079
28553,1,Walking,284.8551675,-6.655908966,1.291364594,6.975344696,9.727496096
28554,1,Walking,284.8651405,-6.615043945,1.289867706,6.971452789,9.696582856
28555,1,Walking,284.8751135,-6.61100235,1.291963348,6.978787537,9.699381261
28556,1,Walking,284.8850875,-6.627767487,1.286724243,7.021598511,9.740934595
28557,1,Walking,284.8950605,-6.630162506,1.282982025,7.027735748,9.746495138
28558,1,Walking,284.9050345,-6.619534607,1.287772064,7.015161896,9.730832016
28559,1,Walking,284.9150075,-6.639592896,1.310824127,7.020101624,9.751116886
28560,1,Walking,284.9249805,-6.6554599,1.30932724,7.045249329,9.77982732
28561,1,Walking,284.9349545,-6.657555542,1.308578796,7.060068512,9.791832906
28562,1,Walking,284.9449275,-6.651418304,1.304836578,7.024891663,9.761816779
28563,1,Walking,284.9549005,-6.634054413,1.307381287,6.980583801,9.718460474
28564,1,Walking,284.9648745,-6.631958771,1.301393738,6.95259201,9.696135233
28565,1,Walking,284.9748475,-6.61684021,1.313518524,6.958280182,9.691520436
28566,1,Walking,284.9848215,-6.623725891,1.318458252,6.981631622,9.713663416
28567,1,Walking,284.9947945,-6.647376709,1.268911285,6.947203217,9.698524913
28568,1,Walking,285.0047675,-6.677913208,1.327439575,7.010970612,9.772938635
28569,1,Walking,285.0147415,-6.676116943,1.395847321,7.099736023,9.845058597
28570,1,Walking,285.0247145,-6.667434998,1.36665802,7.032675476,9.786775155
28571,1,Walking,285.0346885,-6.653963013,1.333427124,6.983278198,9.737526691
28572,1,Walking,285.0446615,-6.667285309,1.324445801,6.939868469,9.714351468
28573,1,Walking,285.0546345,-6.677015076,1.327888641,6.948101349,9.727380476
28574,1,Walking,285.0646085,-6.686445465,1.349892883,6.970854034,9.753131278
28575,1,Walking,285.0745815,-6.70695282,1.34674942,6.979236603,9.772752616
28576,1,Walking,285.0845555,-6.721322937,1.325643311,6.937174072,9.749763911
28577,1,Walking,285.0945285,-6.725065155,1.334774323,6.868167572,9.704630319
28578,1,Walking,285.1045015,-6.719376984,1.406325531,6.950795746,9.769408378
28579,1,Walking,285.1144755,-6.706803131,1.401385803,6.931336212,9.74620501
28580,1,Walking,285.1244485,-6.705006866,1.392853546,6.92924057,9.742255024
28581,1,Walking,285.1344225,-6.723418579,1.363664246,6.971153412,9.780639931
28582,1,Walking,285.1443955,-6.728208618,1.35258728,7.026837616,9.822155081
28583,1,Walking,285.1543685,-6.722520447,1.355431366,7.047344971,9.833338522
28584,1,Walking,285.1643425,-6.693929901,1.345402222,7.010820923,9.786235981
28585,1,Walking,285.1743155,-6.67177597,1.341809692,6.964267731,9.737251813
28586,1,Walking,285.1842895,-6.666237488,1.339564362,6.93507843,9.712284374
28587,1,Walking,285.1942625,-6.670578461,1.350791016,6.961423645,9.735639298
28588,1,Walking,285.2042355,-6.685697021,1.347348175,6.973398743,9.75408539
28589,1,Walking,285.2142095,-6.69991745,1.342408447,6.994504852,9.77824383
28590,1,Walking,285.2241825,-6.711892548,1.318308563,7.007827148,9.792705468
28591,1,Walking,285.2341565,-6.692433014,1.294508057,6.988367615,9.762258585
28592,1,Walking,285.2441295,-6.671476593,1.314266968,6.988217926,9.750440368
28593,1,Walking,285.2541025,-6.647526398,1.331930237,6.976542206,9.728092645
28594,1,Walking,285.2640765,-6.633605347,1.342258759,6.979835358,9.722370086
28595,1,Walking,285.2740495,-6.647676086,1.35258728,6.997798004,9.74629502
28596,1,Walking,285.2840235,-6.667884064,1.350192261,6.997049561,9.759221259
28597,1,Walking,285.2939965,-6.66833313,1.348246307,6.988217926,9.752929028
28598,1,Walking,285.3039695,-6.678212585,1.334025879,6.99480423,9.762450235
28599,1,Walking,285.3139435,-6.688990173,1.320254517,6.998546448,9.770635287
28600,1,Walking,285.3239165,-6.69288208,1.322948914,6.978637848,9.759418557
28601,1,Walking,285.3338905,-6.691085815,1.329535217,6.949747925,9.738443895
28602,1,Walking,285.3438635,-6.684499512,1.343605957,6.943161621,9.731151216
28603,1,Walking,285.3538365,-6.693929901,1.355581055,6.970854034,9.759052387
28604,1,Walking,285.3638105,-6.700366516,1.356628876,7.000342712,9.784689645
28605,1,Walking,285.3737835,-6.698570251,1.35378479,7.03222641,9.805905616
28606,1,Walking,285.3837575,-6.696474609,1.343605957,7.016060028,9.791483416
28607,1,Walking,285.3937305,-6.685098267,1.350791016,6.996450806,9.770644763
28608,1,Walking,285.4037035,-6.683302002,1.341061249,6.971452789,9.750185891
28609,1,Walking,285.4136775,-6.683900757,1.331930237,6.964567108,9.744422122
28610,1,Walking,285.4236505,-6.677763519,1.315763855,6.979985046,9.749048743
28611,1,Walking,285.4336245,-6.681356049,1.305585022,6.986421661,9.754750562
28612,1,Walking,285.4435975,-6.700067139,1.312171326,6.974745941,9.760111382
28613,1,Walking,285.4535705,-6.697821808,1.307381287,6.971752167,9.755787568
28614,1,Walking,285.4635445,-6.676116943,1.307980042,6.971452789,9.740765023
28615,1,Walking,285.4735175,-6.671177216,1.30812973,6.993756409,9.753380826
28616,1,Walking,285.4834915,-6.662195892,1.306183777,7.026238861,9.770312313
28617,1,Walking,285.4934645,-6.631060638,1.309925995,7.031777344,9.753602612
28618,1,Walking,285.5034375,-6.611601105,1.323547668,7.02519104,9.737471784
28619,1,Walking,285.5134115,-6.617139587,1.339264984,7.005581818,9.729251956
28620,1,Walking,285.5233845,-6.624474335,1.349294128,7.008575592,9.737781405
28621,1,Walking,285.5333585,-6.648274841,1.343605957,7.011419678,9.755246856
28622,1,Walking,285.5433315,-6.657705231,1.330583038,6.995402985,9.748392333
28623,1,Walking,285.5533045,-6.658303986,1.317111053,6.967560883,9.727008695
28624,1,Walking,285.5632785,-6.68120636,1.328487396,6.964118042,9.741783065
28625,1,Walking,285.5732515,-6.693929901,1.349892883,6.952142944,9.744906353
28626,1,Walking,285.5832255,-6.694977722,1.368753662,6.938970337,9.738866599
28627,1,Walking,285.5931985,-6.682553558,1.368304596,6.933581543,9.726424448
28628,1,Walking,285.6031715,-6.68120636,1.361119537,6.942263489,9.73068277
28629,1,Walking,285.6131455,-6.699019318,1.350491638,6.987170105,9.773496486
28630,1,Walking,285.6231185,-6.717131653,1.347497864,7.00528244,9.798448357
28631,1,Walking,285.6330925,-6.709796906,1.359922028,6.991511078,9.785294558
28632,1,Walking,285.6430655,-6.696624298,1.360520782,6.961872711,9.755176341
28633,1,Walking,285.6530385,-6.686894531,1.345851288,6.942562866,9.732679657
28634,1,Walking,285.6630125,-6.701564026,1.338516541,6.954388275,9.750184778
28635,1,Walking,285.672989,-6.718329163,1.341510315,6.972949677,9.775357991
28636,1,Walking,285.682963,-6.705904999,1.343605957,6.989116058,9.778659525
28637,1,Walking,285.692936,-6.695426788,1.343007202,6.977140961,9.762832796
28638,1,Walking,285.702909,-6.690487061,1.347497864,6.966812439,9.752683895
28639,1,Walking,285.712883,-6.695127411,1.33387619,6.97369812,9.758915012
28640,1,Walking,285.722856,-6.699318695,1.321601715,6.982679443,9.766540548
28641,1,Walking,285.73283,-6.68824173,1.313518524,6.999294891,9.769751139
28642,1,Walking,285.742803,-6.672674103,1.314266968,7.007527771,9.765107414
28643,1,Walking,285.752776,-6.653364258,1.305435333,7.000791779,9.74589672
28644,1,Walking,285.76275,-6.650669861,1.306632843,7.003635864,9.746261555
28645,1,Walking,285.772723,-6.650220795,1.301842804,7.009324036,9.749402789
28646,1,Walking,285.782697,-6.655310211,1.291214905,7.016808472,9.756843294
28647,1,Walking,285.79267,-6.642137604,1.293460236,7.015012207,9.746867579
28648,1,Walking,285.802643,-6.638545074,1.287772064,7.017706604,9.745606373
28649,1,Walking,285.812617,-6.646628265,1.292562103,7.008425903,9.745071459
28650,1,Walking,285.82259,-6.644981689,1.303040314,7.005881195,9.743514101
28651,1,Walking,285.832564,-6.643933868,1.316212921,7.001240845,9.741234371
28652,1,Walking,285.842537,-6.636299744,1.326242065,6.99600174,9.733623819
28653,1,Walking,285.85251,-6.632557526,1.323847046,6.99360672,9.729024889
28654,1,Walking,285.862484,-6.63091095,1.319955139,7.001689911,9.733186693
28655,1,Walking,285.872457,-6.639892273,1.321152649,6.997049561,9.736134565
28656,1,Walking,285.88243,-6.655609589,1.331780548,6.990313568,9.7434728
28657,1,Walking,285.892404,-6.661148071,1.339414673,6.984924774,9.744439409
28658,1,Walking,285.902377,-6.666387177,1.33971405,6.992858276,9.753748951
28659,1,Walking,285.912351,-6.674620056,1.352886658,6.982230377,9.753583764
28660,1,Walking,285.922324,-6.684948578,1.354084167,6.97025528,9.752258204
28661,1,Walking,285.932298,-6.681954803,1.358275452,6.958729248,9.742553307
28662,1,Walking,285.942271,-6.67297348,1.365161133,6.963668976,9.740889363
28663,1,Walking,285.952244,-6.681056671,1.365610199,6.964267731,9.74691923
28664,1,Walking,285.962218,-6.688541107,1.373992767,6.958280182,9.74895386
28665,1,Walking,285.972191,-6.70111496,1.391656036,6.957831116,9.759767521
28666,1,Walking,285.982164,-6.711144104,1.392703857,6.953340454,9.763607053
28667,1,Walking,285.992138,-6.715036011,1.377734985,6.948849792,9.760961825
28668,1,Walking,286.002111,-6.726112976,1.356030121,6.962920532,9.775565242
28669,1,Walking,286.012085,-6.725214844,1.338666229,6.975644073,9.781623189
28670,1,Walking,286.022058,-6.720574493,1.3350737,6.978637848,9.780078196
28671,1,Walking,286.032031,-6.703659668,1.351090393,6.951544189,9.751331438
28672,1,Walking,286.042005,-6.681356049,1.364712067,6.951095123,9.737591134
28673,1,Walking,286.051978,-6.673123169,1.363664246,6.962471466,9.739926176
28674,1,Walking,286.061952,-6.683900757,1.346150665,6.983727264,9.760076713
28675,1,Walking,286.071925,-6.682703247,1.334474945,6.998097382,9.767943132
28676,1,Walking,286.081898,-6.687193909,1.330583038,7.004833374,9.775310951
28677,1,Walking,286.091872,-6.675069122,1.325343933,6.979985046,9.748501196
28678,1,Walking,286.101845,-6.660699005,1.319057007,6.966213684,9.727947148
28679,1,Walking,286.111819,-6.645430756,1.307231598,6.978937225,9.725027978
28680,1,Walking,286.121792,-6.636150055,1.297950897,6.996750183,9.730245485
28681,1,Walking,286.131765,-6.651717682,1.280287628,7.02519104,9.758985279
28682,1,Walking,286.141739,-6.649771729,1.276395721,7.030280457,9.760814176
28683,1,Walking,286.151712,-6.638994141,1.277443542,7.019802246,9.746062219
28684,1,Walking,286.161686,-6.619085541,1.269060974,7.004533997,9.720406661
28685,1,Walking,286.171659,-6.617438965,1.262624359,7.012168121,9.723950868
28686,1,Walking,286.181632,-6.62731842,1.284927979,7.038663025,9.752700474
28687,1,Walking,286.191606,-6.638844452,1.306782532,7.045848083,9.768618708
28688,1,Walking,286.201579,-6.652316437,1.323098602,7.008575592,9.753155167
28689,1,Walking,286.211553,-6.66010025,1.334325256,6.981781311,9.740771505
28690,1,Walking,286.221526,-6.667734375,1.346899109,6.961872711,9.733472687
28691,1,Walking,286.231499,-6.678062897,1.351240082,6.957232361,9.737836307
28692,1,Walking,286.241473,-6.693031769,1.345102844,6.977440338,9.761692968
28693,1,Walking,286.251446,-6.703809357,1.337169342,6.980583801,9.770242164
28694,1,Walking,286.26142,-6.708749084,1.354533234,6.957082672,9.759255805
28695,1,Walking,286.271393,-6.71039566,1.383423157,6.93627594,9.749625299
28696,1,Walking,286.281366,-6.713389435,1.368903351,6.942413177,9.75400404
28697,1,Walking,286.29134,-6.696324921,1.344204712,6.933731232,9.73264006
28698,1,Walking,286.301313,-6.674021301,1.348096619,6.915618896,9.704932228
28699,1,Walking,286.311287,-6.676416321,1.3549823,6.943610687,9.727499231
28700,1,Walking,286.32126,-6.69168457,1.357826385,7.008425903,9.784700738
28701,1,Walking,286.331233,-6.714137878,1.376687164,7.035968628,9.822411595
28702,1,Walking,286.341207,-6.69752243,1.357826385,6.993756409,9.778196557
28703,1,Walking,286.35118,-6.683302002,1.343156891,6.942712555,9.729946233
28704,1,Walking,286.361154,-6.678661652,1.340312805,6.939269714,9.723909915
28705,1,Walking,286.371127,-6.68120636,1.327589264,6.971602478,9.747012506
28706,1,Walking,286.381101,-6.669830017,1.323248291,7.005881195,9.763195676
28707,1,Walking,286.391074,-6.651118927,1.325194244,7.021897888,9.762201223
28708,1,Walking,286.401047,-6.6554599,1.320553894,7.019502869,9.762808489
28709,1,Walking,286.411021,-6.659202118,1.315614166,6.999145203,9.750069079
28710,1,Walking,286.420994,-6.650520172,1.304986267,6.981032867,9.729708506
28711,1,Walking,286.430967,-6.64378418,1.308279419,6.981931,9.726192665
28712,1,Walking,286.440941,-6.635850677,1.319506073,6.9912117,9.728959427
28713,1,Walking,286.450914,-6.62851593,1.320553894,7.007078705,9.735514265
28714,1,Walking,286.460888,-6.638994141,1.30693222,6.996750183,9.733387291
28715,1,Walking,286.470861,-6.659651184,1.298100586,6.989864502,9.741366679
28716,1,Walking,286.480834,-6.666237488,1.305734711,6.99600174,9.751292515
28717,1,Walking,286.490808,-6.659202118,1.315763855,6.990463257,9.743858779
28718,1,Walking,286.500781,-6.659501495,1.334924011,7.001390533,9.7545093
28719,1,Walking,286.510755,-6.687343597,1.340612183,7.013365631,9.782898491
28720,1,Walking,286.520728,-6.7045578,1.330283661,7.003935242,9.786514128
28721,1,Walking,286.530702,-6.701264648,1.324445801,6.995402985,9.777359945
28722,1,Walking,286.540675,-6.695875854,1.332379303,6.972650299,9.758475304
28723,1,Walking,286.550648,-6.693630524,1.333427124,6.974446564,9.758361663
28724,1,Walking,286.560622,-6.685547333,1.330133972,6.978188782,9.755045781
28725,1,Walking,286.570595,-6.666387177,1.34914444,6.974596252,9.741966002
28726,1,Walking,286.580569,-6.656956787,1.349743195,6.952741699,9.719953575
28727,1,Walking,286.590542,-6.654412079,1.354084167,6.962770844,9.725992076
28728,1,Walking,286.600515,-6.65426239,1.347348175,6.984326019,9.740398606
28729,1,Walking,286.610489,-6.665339355,1.347647552,7.002138977,9.760781367
28730,1,Walking,286.620462,-6.681805115,1.347048798,7.010371857,9.777851176
28731,1,Walking,286.630436,-6.677314453,1.346599731,6.988517303,9.759059035
28732,1,Walking,286.640409,-6.6753685,1.351539459,6.968459015,9.744055858
28733,1,Walking,286.650382,-6.68584671,1.36905304,6.958429871,9.746517261
28734,1,Walking,286.660356,-6.684200134,1.363364868,6.980583801,9.760422399
28735,1,Walking,286.6703259,-6.66953064,1.350791016,6.981631622,9.74938231
28736,1,Walking,286.6802999,-6.657106476,1.340312805,6.973249054,9.733432458
28737,1,Walking,286.6902729,-6.664890289,1.339264984,6.97609314,9.740650325
28738,1,Walking,286.7002459,-6.670877838,1.347048798,6.963070221,9.736503402
28739,1,Walking,286.7102199,-6.660249939,1.35378479,6.987469482,9.747635215
28740,1,Walking,286.7201929,-6.67417099,1.343007202,6.997049561,9.762526789
28741,1,Walking,286.7301669,-6.677613831,1.33387619,7.003186798,9.768028332
28742,1,Walking,286.7401399,-6.685397644,1.326391754,6.995402985,9.766755841
28743,1,Walking,286.7501129,-6.687942352,1.319955139,6.994504852,9.766982779
28744,1,Walking,286.7600869,-6.678212585,1.312321014,6.998097382,9.761868507
28745,1,Walking,286.7700599,-6.6753685,1.310075684,6.999145203,9.760372763
28746,1,Walking,286.7800339,-6.66833313,1.307980042,7.002737732,9.757859102
28747,1,Walking,286.7900069,-6.648274841,1.305285645,7.000193024,9.741972662
28748,1,Walking,286.7999799,-6.634503479,1.316961365,6.983727264,9.722318147
28749,1,Walking,286.8099539,-6.631659393,1.322799225,6.989265747,9.725149859
28750,1,Walking,286.8199269,-6.632108459,1.314266968,6.997049561,9.729895315
28751,1,Walking,286.8299009,-6.632557526,1.310375061,7.022796021,9.748208352
28752,1,Walking,286.8398739,-6.638994141,1.315763855,7.030729523,9.759028402
28753,1,Walking,286.8498469,-6.65890274,1.301543427,7.026238861,9.767447647
28754,1,Walking,286.8598209,-6.666985931,1.31172226,7.024143219,9.772814572
28755,1,Walking,286.8697939,-6.654561768,1.323996735,7.005581818,9.752657908
28756,1,Walking,286.8797679,-6.650370483,1.331181793,6.997947693,9.745293451
28757,1,Walking,286.8897409,-6.66593811,1.319655762,7.005132751,9.759513671
28758,1,Walking,286.8997139,-6.675069122,1.31980545,7.009473724,9.768887148
28759,1,Walking,286.9096879,-6.670428772,1.329086151,6.982978821,9.747978417
28760,1,Walking,286.9196609,-6.651118927,1.336121521,6.98537384,9.737456105
28761,1,Walking,286.9296349,-6.664590912,1.347797241,6.981332245,9.745374766
28762,1,Walking,286.9396079,-6.675218811,1.347348175,6.978937225,9.750869606
28763,1,Walking,286.9495809,-6.668482819,1.346450043,6.96546524,9.736493046
28764,1,Walking,286.9595549,-6.673572235,1.353635101,6.979236603,9.750827551
28765,1,Walking,286.9695279,-6.687942352,1.353485413,6.992109833,9.769856477
28766,1,Walking,286.9795019,-6.693331146,1.351539459,6.986271973,9.769101126
28767,1,Walking,286.9894749,-6.682254181,1.362317047,6.971752167,9.752628207
28768,1,Walking,286.9994479,-6.668183441,1.359472961,6.952292633,9.728679766
28769,1,Walking,287.0094219,-6.672374725,1.357527008,6.958579559,9.735773905
28770,1,Walking,287.0193949,-6.67417099,1.346899109,6.999743958,9.764994167
28771,1,Walking,287.0293689,-6.671626282,1.344055023,7.004833374,9.766512773
28772,1,Walking,287.0393419,-6.670129395,1.356479187,6.994504852,9.759803279
28773,1,Walking,287.0493149,-6.66369278,1.357527008,6.976841583,9.742894822
28774,1,Walking,287.0592889,-6.656956787,1.350192261,6.982230377,9.741131035
28775,1,Walking,287.0692619,-6.681056671,1.330283661,7.009024658,9.774077937
