"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.985155517E1,2.326162720E0,1.322933945E1,-1.352407654E1,1.906114114E1
2.986152817E1,3.034040680E0,1.335642517E1,-1.427596298E1,1.978389788E1
2.987150117E1,4.098327484E0,1.418046158E1,-1.297052765E1,1.964984392E1
2.988147417E1,5.795797577E0,1.563992661E1,-9.355694733E0,1.912400580E1
2.989144617E1,7.514074402E0,1.686168594E1,-5.320236511E0,1.921152476E1
2.990141917E1,8.125103760E0,1.538291107E1,-2.328857117E0,1.755206084E1
2.991139217E1,6.965165863E0,1.124820923E1,5.879772949E-1,1.324316668E1
2.992136517E1,4.502487030E0,6.270011444E0,9.330097961E-1,7.775341809E0
2.993133717E1,1.842069397E0,2.863994293E0,-1.526974640E0,3.731934421E0
2.994131017E1,-5.298980713E-2,1.009500732E0,-4.491410065E0,4.603766286E0
2.995128317E1,9.505233765E-2,-1.892215118E0,-4.916076965E0,5.268522158E0
2.996125617E1,1.691632233E0,-4.568200378E0,-1.481169891E0,5.091555612E0
2.997122817E1,3.389850769E0,-2.519859924E0,4.691543884E0,6.312793858E0
2.998120117E1,3.794160004E0,-4.117936707E-1,1.240036331E1,1.297436836E1
2.999117417E1,2.312241669E0,-3.536845093E0,2.177791260E1,2.218407564E1
3.000114717E1,1.374591522E0,-6.425538025E0,2.871149414E1,2.945381022E1
3.001111917E1,2.648741913E0,-7.226672058E0,2.966905289E1,3.065115531E1
3.002109217E1,4.428391113E0,-9.038354645E0,2.774615158E1,2.951527452E1
3.003106517E1,4.298311615E0,-9.567354584E0,2.431723206E1,2.648277801E1
3.004103717E1,3.196752319E0,-9.784403229E0,1.957449463E1,2.211593570E1
3.005101017E1,1.596879272E0,-8.209079132E0,1.533231628E1,1.746479105E1
3.006098317E1,4.879852295E-1,-4.320764923E0,1.532453247E1,1.592948319E1
3.007095617E1,9.437873840E-1,-7.945477295E-1,1.973526031E1,1.977378417E1
3.008092817E1,2.597997437E0,-3.109034729E-1,2.504891052E1,2.518519744E1
3.009090117E1,4.923112335E0,-2.366578674E0,2.878588943E1,2.929957611E1
3.010087417E1,6.654861145E0,-3.149151306E0,3.052287735E1,3.139825429E1
3.011084717E1,7.212900696E0,-2.623145142E0,2.990780640E1,3.087691225E1
3.012081917E1,5.600304108E0,-2.905308380E0,2.743749344E1,2.815351255E1
3.013079217E1,2.925666046E0,-2.294728088E0,2.404030792E1,2.432615267E1
3.014076517E1,2.655477905E-1,-1.709145813E0,1.996009277E1,2.003489452E1
3.015073817E1,-1.416354675E0,-1.561552734E0,1.654718994E1,1.668094729E1
3.016071017E1,-1.909878387E0,-9.404942322E-1,1.492411514E1,1.507519080E1
3.017068317E1,-1.152004395E0,5.590873718E-1,1.512335083E1,1.517746465E1
3.018065617E1,6.242019653E-1,1.407822418E0,1.751732254E1,1.758488502E1
3.019062917E1,2.994672546E0,1.052611084E0,2.123289597E1,2.146885942E1
3.020060117E1,5.235961761E0,6.337820435E-1,2.497167114E1,2.552256521E1
3.021057417E1,7.657476196E0,-9.119036865E-1,2.785886719E1,2.890648701E1
3.022054717E1,9.056317291E0,-3.525768127E0,2.824745911E1,2.987251027E1
3.023051917E1,8.181386719E0,-4.088897095E0,2.608580429E1,2.764278122E1
3.024049133E1,6.232439575E0,-3.282523956E0,2.266377045E1,2.373319948E1
3.025046433E1,4.028422852E0,-1.641037445E0,2.023327469E1,2.069556955E1
3.026043733E1,2.457290039E0,1.437011719E-2,1.958991257E1,1.974343322E1
3.027040933E1,1.750459900E0,1.716929626E-1,1.774934006E1,1.783627374E1
3.028038233E1,1.195713501E0,-2.375559998E-1,1.629646133E1,1.634199546E1
3.029035533E1,1.047222290E0,-4.418811035E-1,1.560385162E1,1.564519476E1
3.030032833E1,1.318458252E0,-6.908134460E-1,1.657099045E1,1.663770657E1
3.031030033E1,2.397264862E0,-3.177891541E-1,1.835647751E1,1.851507859E1
3.032027333E1,2.379002838E0,2.987786865E-1,1.962239502E1,1.976834109E1
3.033024633E1,1.638941803E0,1.483115845E0,1.868115234E1,1.881146501E1
3.034021933E1,1.258283386E0,3.190016327E0,1.565714081E1,1.602827313E1
3.035019133E1,5.433700562E-1,3.954177246E0,1.121512802E1,1.190419528E1
3.036016433E1,4.616400146E-1,3.257376251E0,6.152356110E0,6.976754062E0
3.037013733E1,1.397344208E0,3.027903442E0,1.320853271E0,3.586840317E0
3.038010933E1,2.485581207E0,2.663561096E0,-3.488944702E0,5.044344039E0
3.039008233E1,3.164569244E0,2.557581482E0,-7.705077209E0,8.713434245E0
3.040005533E1,3.254681854E0,3.657494202E0,-1.139999359E1,1.240685583E1
3.041002833E1,2.422262878E0,4.783901825E0,-1.374816055E1,1.475686256E1
3.042000033E1,2.307900696E0,6.672823792E0,-1.452788910E1,1.615278752E1
3.042997333E1,4.194577332E0,8.511300659E0,-1.430634979E1,1.716707204E1
3.043994633E1,6.681056671E0,8.162825317E0,-1.389290955E1,1.744365704E1
3.044991933E1,7.708070984E0,6.340365143E0,-1.451501587E1,1.761534201E1
3.045989133E1,4.820425873E0,3.435356140E0,-1.628164215E1,1.732426185E1
3.046986433E1,-9.845027161E-1,2.908002777E0,-2.038969940E1,2.061954334E1
3.047983733E1,-5.503605194E0,8.155789948E0,-2.295820816E1,2.497770810E1
3.048981033E1,-5.484894104E0,1.285556671E1,-1.983121078E1,2.426162773E1
3.049978233E1,-1.773811340E0,1.499880981E1,-1.317440369E1,2.004184660E1
3.050975533E1,3.260370026E0,1.571656723E1,-5.915698242E0,1.710660644E1
3.051972833E1,8.278684387E0,1.545940201E1,-7.415579224E-1,1.755219741E1
3.052970033E1,1.190055267E1,1.344294525E1,3.490740967E0,1.828992082E1
3.053967333E1,1.390638153E1,1.019155655E1,7.730374603E0,1.889481314E1
3.054964633E1,1.355057144E1,8.788524170E0,9.307045898E0,1.864074158E1
3.055961933E1,1.034109558E1,9.746082916E0,7.120991821E0,1.589443030E1
3.056959133E1,5.907465363E0,1.030337402E1,4.102219391E0,1.256526431E1
3.057956433E1,2.156864777E0,1.016491196E1,1.448687439E0,1.049172036E1
3.058953733E1,-7.493417358E-1,1.038705002E1,3.074606323E-1,1.041858211E1
3.059951033E1,-1.805096283E0,1.123473724E1,7.677534485E-1,1.140469811E1
3.060948233E1,-7.923023987E-1,1.137529495E1,2.329156494E0,1.163830092E1
3.061945533E1,6.161187744E-1,9.993817749E0,5.974376221E0,1.165972413E1
3.062942833E1,1.950444031E0,9.229956207E0,9.522747345E0,1.340444107E1
3.063940133E1,3.012036438E0,9.095236359E0,1.200758011E1,1.536156463E1
3.064937333E1,3.389102325E0,7.749085693E0,1.269165756E1,1.525163976E1
3.065934633E1,3.574566650E0,5.319787445E0,1.147738266E1,1.314564483E1
3.066931933E1,2.701132965E0,3.893253937E0,1.002555176E1,1.108896900E1
3.067929133E1,1.525627441E0,4.155358887E0,8.979077911E0,1.001091338E1
3.068926433E1,7.092251587E-1,4.553830261E0,7.657027130E0,8.937026063E0
3.069923733E1,-1.553768921E-1,4.989873505E0,7.118147736E0,8.694308872E0
3.070921033E1,-1.059945831E0,5.334906006E0,7.117249603E0,8.957675433E0
3.071918233E1,-1.472338257E0,5.010829926E0,7.979306946E0,9.536536888E0
3.072915533E1,-1.591490479E0,4.594246216E0,9.213041382E0,1.041729676E1
3.073912833E1,-1.954934692E0,5.302423553E0,1.089120163E1,1.227011565E1
3.074910133E1,-1.892364807E0,6.390361176E0,1.253478378E1,1.419642790E1
3.075907333E1,-1.632205811E0,6.433621216E0,1.311871948E1,1.470225760E1
3.076904633E1,-1.595532074E0,5.843248901E0,1.211879883E1,1.354823108E1
3.077901933E1,-1.562301178E0,5.634433136E0,1.053090088E1,1.204522707E1
3.078899133E1,-1.212927704E0,5.646258545E0,9.060059509E0,1.074411967E1
3.079896433E1,-5.062472534E-1,5.609285431E0,7.772287445E0,9.598375980E0
3.080893733E1,2.001338196E-1,5.500611420E0,6.934928741E0,8.853813652E0
3.081891033E1,6.134243774E-1,5.184019775E0,7.090155945E0,8.804581865E0
3.082888233E1,1.020278320E0,5.109774170E0,8.514294434E0,9.982182608E0
3.083885533E1,1.242416382E0,5.634283447E0,1.000190094E1,1.154672122E1
3.084882833E1,1.056802368E0,5.846691742E0,1.121916962E1,1.269529056E1
3.085880133E1,3.805087280E-1,5.867049408E0,1.163934586E1,1.303999339E1
3.086877333E1,-2.065704346E-1,6.024671631E0,1.108489883E1,1.261801576E1
3.087874633E1,-4.619393921E-1,6.166726227E0,9.740544434E0,1.153776868E1
3.088871933E1,-3.056643677E-1,6.207142181E0,8.713380432E0,1.070257181E1
3.089869133E1,2.236349487E-1,6.125262451E0,8.333021393E0,1.034447187E1
3.090866433E1,8.047265625E-1,5.751190338E0,8.370293884E0,1.018752153E1
3.091863733E1,1.116228790E0,5.083129578E0,8.662186890E0,1.010532804E1
3.092861033E1,1.021775208E0,4.886737976E0,9.150321808E0,1.042365683E1
3.093858233E1,3.701802063E-1,5.324427795E0,1.032343231E1,1.162152397E1
3.094855533E1,-4.016148376E-1,6.260880432E0,1.135074600E1,1.296916933E1
3.095852833E1,-9.726773071E-1,6.804998932E0,1.176134216E1,1.362289547E1
3.096850133E1,-1.350192261E0,6.587650909E0,1.153636002E1,1.335319310E1
3.097847333E1,-1.126856689E0,6.621181183E0,1.049722092E1,1.246200198E1
3.098844633E1,-4.710704041E-1,6.509812775E0,9.210646362E0,1.128873669E1
3.099841933E1,5.810916138E-1,6.015091553E0,8.080795898E0,1.009050327E1
3.100839233E1,1.599573669E0,5.279670868E0,7.038363647E0,8.942713415E0
3.101836433E1,2.240540771E0,4.519252167E0,6.287824402E0,8.061042042E0
3.102833733E1,2.405647430E0,4.026626587E0,6.031707001E0,7.640834416E0
3.103831033E1,2.063159637E0,3.705843658E0,6.028413849E0,7.371002540E0
3.104828233E1,1.461710358E0,3.762875061E0,6.303541718E0,7.485349964E0
3.105825533E1,6.270460510E-1,4.044888611E0,7.242089996E0,8.318784655E0
3.106822833E1,-2.371069336E-1,4.121678925E0,7.892038422E0,8.906667576E0
3.107820133E1,-9.692344666E-1,4.650229797E0,7.746690674E0,9.087093541E0
3.108817333E1,-1.234033813E0,5.577850800E0,7.981701965E0,9.815438108E0
3.109814633E1,-1.031355286E0,6.034102020E0,8.463100891E0,1.044500635E1
3.110811933E1,-4.781057739E-1,5.951473846E0,8.866811371E0,1.068966650E1
3.111809233E1,1.936972046E-1,5.909111938E0,9.120833130E0,1.086943970E1
3.112806433E1,5.608836365E-1,5.885311432E0,9.366322632E0,1.107607696E1
3.113803733E1,6.333329773E-1,5.782325592E0,9.113947449E0,1.081205059E1
3.114801033E1,6.102809143E-1,5.703140259E0,8.697663116E0,1.041861772E1
3.115798233E1,5.207670593E-1,5.743256836E0,8.271798706E0,1.008359317E1
3.116795533E1,5.093907166E-1,5.942642212E0,7.926466827E0,9.919846356E0
3.117792833E1,6.039939880E-1,5.945935364E0,7.818690948E0,9.841284684E0
3.118790133E1,7.472460938E-1,5.888005829E0,7.737409973E0,9.751641014E0
3.119787333E1,8.532257080E-1,5.747597809E0,7.827672272E0,9.748606458E0
3.120784633E1,9.205856323E-1,5.543721771E0,8.043822784E0,9.812411221E0
3.121781933E1,9.213340759E-1,5.468727722E0,8.183632050E0,9.885730772E0
3.122779133E1,7.911048889E-1,5.421725464E0,8.389903107E0,1.002055029E1
3.123776517E1,5.282514954E-1,5.437742157E0,8.506211243E0,1.010958551E1
3.124773817E1,1.981878662E-1,5.526058502E0,8.441096649E0,1.009102144E1
3.125771117E1,-7.544311523E-2,5.629493408E0,8.361162872E0,1.007997680E1
3.126768317E1,-2.543211365E-1,5.647306366E0,8.213120728E0,9.970561695E0
3.127765617E1,-3.858975220E-1,5.767057343E0,8.079448700E0,9.934050462E0
3.128762917E1,-2.378553772E-1,5.982908478E0,8.071964264E0,1.005029234E1
3.129760217E1,9.744735718E-2,5.937103729E0,8.223449249E0,1.014316589E1
3.130757417E1,3.391946411E-1,5.759123840E0,8.349786530E0,1.014896524E1
3.131754717E1,4.849914551E-1,5.807473297E0,8.367749176E0,1.019711670E1
3.132752017E1,5.391787720E-1,5.845494232E0,8.393795013E0,1.024286636E1
3.133749217E1,5.596861267E-1,5.791306915E0,8.343050537E0,1.017147859E1
3.134746517E1,4.698728943E-1,5.784870300E0,8.436755676E0,1.024032965E1
3.135743817E1,3.579057312E-1,5.914949799E0,8.425678711E0,1.030081499E1
3.136741117E1,2.103126526E-1,6.014043732E0,8.206384735E0,1.017633057E1
3.137738317E1,1.839674377E-1,5.939648438E0,7.920030212E0,9.901522415E0
3.138735617E1,3.432362366E-1,5.702242126E0,7.606432343E0,9.512685707E0
3.139732917E1,3.989204407E-1,5.522016907E0,7.534731445E0,9.350079475E0
3.140730217E1,4.929249573E-1,5.490731964E0,7.401807861E0,9.229185887E0
3.141727417E1,6.792874146E-1,5.474116516E0,7.464078369E0,9.281155581E0
3.142724717E1,9.357041931E-1,5.384752350E0,7.627837830E0,9.383763113E0
3.143722017E1,1.064137115E0,5.349874878E0,7.694449310E0,9.431760133E0
3.144719217E1,1.146765289E0,5.444927216E0,7.876021729E0,9.643340774E0
3.145716517E1,1.117126923E0,5.617967377E0,7.869585114E0,9.733442344E0
3.146713817E1,9.493258667E-1,5.651347961E0,7.839946747E0,9.711010162E0
3.147711117E1,7.071295166E-1,5.681285706E0,7.852221222E0,9.717737264E0
3.148708317E1,5.628295898E-1,5.787115631E0,7.650440826E0,9.609200243E0
3.149705617E1,4.584965515E-1,5.849685516E0,7.467072144E0,9.496641834E0
3.150702917E1,4.358935547E-1,5.909710693E0,7.376061401E0,9.461551959E0
3.151700217E1,5.857319641E-1,5.896837463E0,7.461833038E0,9.528626674E0
3.152697417E1,6.917115784E-1,5.727240143E0,7.693850555E0,9.616396463E0
3.153694717E1,7.870632935E-1,5.679938507E0,7.930059357E0,9.786062102E0
3.154692017E1,8.041278076E-1,5.677244110E0,8.067922668E0,9.897934047E0
3.155689217E1,5.948629761E-1,5.698649597E0,8.228388977E0,1.002670705E1
3.156686517E1,4.064048767E-1,5.847290497E0,8.300089874E0,1.016107588E1
3.157683817E1,2.642005920E-1,5.854774933E0,8.271798706E0,1.013759564E1
3.158681117E1,1.347198486E-1,5.768554230E0,8.120164032E0,9.961497440E0
3.159678317E1,1.347198486E-1,5.763015747E0,7.876770172E0,9.760840552E0
3.160675617E1,2.939886475E-1,5.763764191E0,7.908953247E0,9.790758318E0
3.161672917E1,4.399351501E-1,5.658682709E0,7.914641418E0,9.739393293E0
3.162670117E1,4.113446045E-1,5.583538971E0,7.826175385E0,9.622584527E0
3.163667417E1,3.478765869E-1,5.649102631E0,7.846982117E0,9.675148939E0
3.164664717E1,3.077600098E-1,5.683980103E0,7.847730560E0,9.694803813E0
3.165662017E1,1.555265808E-1,5.687422943E0,7.832612000E0,9.680949281E0
3.166659217E1,6.406677246E-2,5.714516602E0,7.817194061E0,9.683404749E0
3.167656517E1,1.450483704E-1,5.750890961E0,7.952512665E0,9.815102830E0
3.168653817E1,2.031275940E-1,5.757477264E0,8.068820801E0,9.914417501E0
3.169651117E1,2.369572449E-1,5.727988586E0,8.103099518E0,9.926037668E0
3.170648317E1,2.616558838E-1,5.720055084E0,8.155789948E0,9.965159489E0
3.171645617E1,1.962419128E-1,5.645360413E0,8.055797882E0,9.838927004E0
3.172642917E1,1.164578247E-1,5.621859283E0,7.891140289E0,9.689631535E0
3.173640117E1,1.462458801E-1,5.660478973E0,7.787256317E0,9.628279754E0
3.174637417E1,2.597099304E-1,5.656287689E0,7.644752655E0,9.513321335E0
3.175634717E1,2.965333557E-1,5.591173096E0,7.674091644E0,9.499517418E0
3.176632017E1,2.691403198E-1,5.603597260E0,7.751630402E0,9.568725759E0
3.177629217E1,3.128494263E-1,5.659281464E0,7.768844604E0,9.616667195E0
3.178626517E1,4.200265503E-1,5.604046326E0,7.920628967E0,9.711751683E0
3.179623817E1,5.213658142E-1,5.553152161E0,7.981701965E0,9.737396341E0
3.180621017E1,4.575984192E-1,5.526657257E0,8.070617065E0,9.792251864E0
3.181618317E1,3.396437073E-1,5.563031616E0,8.180189209E0,9.898392501E0
3.182615617E1,2.486329651E-1,5.669460297E0,8.224946136E0,9.992714214E0
3.183612917E1,2.261796570E-1,5.674100647E0,8.305328979E0,1.006106678E1
3.184610117E1,2.326162720E-1,5.621709595E0,8.322094116E0,1.004564481E1
3.185607417E1,2.520758057E-1,5.564079437E0,8.238867188E0,9.944921052E0
3.186604717E1,2.677931213E-1,5.554798737E0,8.015082550E0,9.755462595E0
3.187602017E1,2.812651062E-1,5.569468231E0,7.856861572E0,9.634747542E0
3.188599217E1,2.659968567E-1,5.530549164E0,7.725883942E0,9.505104474E0
3.189596517E1,2.890489197E-1,5.488636322E0,7.630532227E0,9.403919396E0
3.190593817E1,2.932402039E-1,5.502707062E0,7.712411957E0,9.478769594E0
3.191591017E1,3.186872864E-1,5.513933716E0,7.773335266E0,9.535710134E0
3.192588317E1,3.121009827E-1,5.451663208E0,7.894283752E0,9.598841322E0
3.193585617E1,2.050735474E-1,5.489684143E0,8.014932861E0,9.716884064E0
3.194582917E1,1.058299255E-1,5.653742981E0,8.196505280E0,9.957846578E0
3.195580117E1,1.016386414E-1,5.731132050E0,8.370443573E0,1.014497563E1
